,name,x1,x2,y1,y2,classname,image
9774,6066.jpg,162,38,259,159,face_no_mask,"[[[ 44  34  24]
  [ 44  34  24]
  [ 43  34  25]
  ...
  [152  94  31]
  [149  91  28]
  [138  83  19]]

 [[ 42  34  23]
  [ 42  34  23]
  [ 42  33  24]
  ...
  [147  88  28]
  [144  88  27]
  [140  84  23]]

 [[ 40  34  22]
  [ 40  34  22]
  [ 41  34  24]
  ...
  [143  86  31]
  [145  89  32]
  [147  91  34]]

 ...

 [[ 36  42  38]
  [ 39  45  41]
  [ 42  48  44]
  ...
  [ 23  39  29]
  [ 23  39  29]
  [ 24  40  30]]

 [[ 36  42  38]
  [ 38  44  40]
  [ 41  47  43]
  ...
  [ 23  39  29]
  [ 24  40  30]
  [ 24  40  30]]

 [[ 37  43  39]
  [ 39  45  41]
  [ 41  47  43]
  ...
  [ 23  39  29]
  [ 24  40  30]
  [ 25  41  31]]]"
9775,6066.jpg,265,77,372,203,face_no_mask,"[[[ 44  34  24]
  [ 44  34  24]
  [ 43  34  25]
  ...
  [152  94  31]
  [149  91  28]
  [138  83  19]]

 [[ 42  34  23]
  [ 42  34  23]
  [ 42  33  24]
  ...
  [147  88  28]
  [144  88  27]
  [140  84  23]]

 [[ 40  34  22]
  [ 40  34  22]
  [ 41  34  24]
  ...
  [143  86  31]
  [145  89  32]
  [147  91  34]]

 ...

 [[ 36  42  38]
  [ 39  45  41]
  [ 42  48  44]
  ...
  [ 23  39  29]
  [ 23  39  29]
  [ 24  40  30]]

 [[ 36  42  38]
  [ 38  44  40]
  [ 41  47  43]
  ...
  [ 23  39  29]
  [ 24  40  30]
  [ 24  40  30]]

 [[ 37  43  39]
  [ 39  45  41]
  [ 41  47  43]
  ...
  [ 23  39  29]
  [ 24  40  30]
  [ 25  41  31]]]"
9776,6066.jpg,382,52,507,225,face_no_mask,"[[[ 44  34  24]
  [ 44  34  24]
  [ 43  34  25]
  ...
  [152  94  31]
  [149  91  28]
  [138  83  19]]

 [[ 42  34  23]
  [ 42  34  23]
  [ 42  33  24]
  ...
  [147  88  28]
  [144  88  27]
  [140  84  23]]

 [[ 40  34  22]
  [ 40  34  22]
  [ 41  34  24]
  ...
  [143  86  31]
  [145  89  32]
  [147  91  34]]

 ...

 [[ 36  42  38]
  [ 39  45  41]
  [ 42  48  44]
  ...
  [ 23  39  29]
  [ 23  39  29]
  [ 24  40  30]]

 [[ 36  42  38]
  [ 38  44  40]
  [ 41  47  43]
  ...
  [ 23  39  29]
  [ 24  40  30]
  [ 24  40  30]]

 [[ 37  43  39]
  [ 39  45  41]
  [ 41  47  43]
  ...
  [ 23  39  29]
  [ 24  40  30]
  [ 25  41  31]]]"
9777,6252.jpg,435,153,508,240,face_no_mask,"[[[159 144  51]
  [163 148  55]
  [168 149  55]
  ...
  [190 190 188]
  [184 184 182]
  [178 178 176]]

 [[158 143  48]
  [164 148  53]
  [169 150  55]
  ...
  [195 195 193]
  [189 189 187]
  [183 183 181]]

 [[161 145  47]
  [166 150  52]
  [173 153  54]
  ...
  [200 200 198]
  [194 194 192]
  [188 188 186]]

 ...

 [[104 115  59]
  [ 98 111  55]
  [ 93 108  51]
  ...
  [148 126  89]
  [150 126  90]
  [149 125  89]]

 [[126 135  78]
  [112 121  64]
  [ 96 110  51]
  ...
  [156 134  97]
  [158 134  96]
  [157 133  95]]

 [[143 151  92]
  [133 143  83]
  [119 130  72]
  ...
  [161 141 104]
  [168 144 106]
  [168 144 106]]]"
9778,6252.jpg,281,275,343,350,face_no_mask,"[[[159 144  51]
  [163 148  55]
  [168 149  55]
  ...
  [190 190 188]
  [184 184 182]
  [178 178 176]]

 [[158 143  48]
  [164 148  53]
  [169 150  55]
  ...
  [195 195 193]
  [189 189 187]
  [183 183 181]]

 [[161 145  47]
  [166 150  52]
  [173 153  54]
  ...
  [200 200 198]
  [194 194 192]
  [188 188 186]]

 ...

 [[104 115  59]
  [ 98 111  55]
  [ 93 108  51]
  ...
  [148 126  89]
  [150 126  90]
  [149 125  89]]

 [[126 135  78]
  [112 121  64]
  [ 96 110  51]
  ...
  [156 134  97]
  [158 134  96]
  [157 133  95]]

 [[143 151  92]
  [133 143  83]
  [119 130  72]
  ...
  [161 141 104]
  [168 144 106]
  [168 144 106]]]"
9779,6252.jpg,158,230,225,303,face_no_mask,"[[[159 144  51]
  [163 148  55]
  [168 149  55]
  ...
  [190 190 188]
  [184 184 182]
  [178 178 176]]

 [[158 143  48]
  [164 148  53]
  [169 150  55]
  ...
  [195 195 193]
  [189 189 187]
  [183 183 181]]

 [[161 145  47]
  [166 150  52]
  [173 153  54]
  ...
  [200 200 198]
  [194 194 192]
  [188 188 186]]

 ...

 [[104 115  59]
  [ 98 111  55]
  [ 93 108  51]
  ...
  [148 126  89]
  [150 126  90]
  [149 125  89]]

 [[126 135  78]
  [112 121  64]
  [ 96 110  51]
  ...
  [156 134  97]
  [158 134  96]
  [157 133  95]]

 [[143 151  92]
  [133 143  83]
  [119 130  72]
  ...
  [161 141 104]
  [168 144 106]
  [168 144 106]]]"
9780,3409.png,214,14,287,112,face_with_mask,"[[[184 182 169]
  [170 169 160]
  [161 163 154]
  ...
  [128 113  90]
  [157 143 130]
  [153 140 135]]

 [[149 151 145]
  [159 161 155]
  [161 165 160]
  ...
  [131 118  97]
  [157 145 132]
  [152 139 136]]

 [[128 135 133]
  [125 132 131]
  [116 125 123]
  ...
  [136 123 102]
  [159 147 135]
  [150 139 135]]

 ...

 [[ 24 130 128]
  [ 23 129 127]
  [ 26 132 130]
  ...
  [ 21 123 119]
  [ 12 114 110]
  [  9 110 107]]

 [[ 18 124 122]
  [ 18 124 122]
  [ 22 128 126]
  ...
  [ 17 122 116]
  [ 19 123 119]
  [ 15 119 115]]

 [[ 21 127 125]
  [ 21 127 125]
  [ 23 129 127]
  ...
  [ 12 119 113]
  [ 21 128 122]
  [ 17 124 118]]]"
9781,3409.png,346,4,425,103,face_with_mask,"[[[184 182 169]
  [170 169 160]
  [161 163 154]
  ...
  [128 113  90]
  [157 143 130]
  [153 140 135]]

 [[149 151 145]
  [159 161 155]
  [161 165 160]
  ...
  [131 118  97]
  [157 145 132]
  [152 139 136]]

 [[128 135 133]
  [125 132 131]
  [116 125 123]
  ...
  [136 123 102]
  [159 147 135]
  [150 139 135]]

 ...

 [[ 24 130 128]
  [ 23 129 127]
  [ 26 132 130]
  ...
  [ 21 123 119]
  [ 12 114 110]
  [  9 110 107]]

 [[ 18 124 122]
  [ 18 124 122]
  [ 22 128 126]
  ...
  [ 17 122 116]
  [ 19 123 119]
  [ 15 119 115]]

 [[ 21 127 125]
  [ 21 127 125]
  [ 23 129 127]
  ...
  [ 12 119 113]
  [ 21 128 122]
  [ 17 124 118]]]"
9789,3409.png,491,51,523,120,face_with_mask,"[[[184 182 169]
  [170 169 160]
  [161 163 154]
  ...
  [128 113  90]
  [157 143 130]
  [153 140 135]]

 [[149 151 145]
  [159 161 155]
  [161 165 160]
  ...
  [131 118  97]
  [157 145 132]
  [152 139 136]]

 [[128 135 133]
  [125 132 131]
  [116 125 123]
  ...
  [136 123 102]
  [159 147 135]
  [150 139 135]]

 ...

 [[ 24 130 128]
  [ 23 129 127]
  [ 26 132 130]
  ...
  [ 21 123 119]
  [ 12 114 110]
  [  9 110 107]]

 [[ 18 124 122]
  [ 18 124 122]
  [ 22 128 126]
  ...
  [ 17 122 116]
  [ 19 123 119]
  [ 15 119 115]]

 [[ 21 127 125]
  [ 21 127 125]
  [ 23 129 127]
  ...
  [ 12 119 113]
  [ 21 128 122]
  [ 17 124 118]]]"
9790,3400.png,230,5,611,395,face_with_mask,"[[[150 159 181]
  [150 159 181]
  [150 159 181]
  ...
  [160 165 185]
  [160 165 185]
  [161 165 185]]

 [[156 164 186]
  [157 165 188]
  [156 164 186]
  ...
  [165 171 191]
  [167 172 192]
  [168 172 192]]

 [[156 164 186]
  [157 165 188]
  [157 165 188]
  ...
  [165 171 191]
  [167 172 192]
  [168 172 192]]

 ...

 [[175 182 195]
  [175 179 190]
  [174 176 186]
  ...
  [  0  10  20]
  [  0  10  20]
  [  0  15  23]]

 [[168 177 185]
  [172 178 185]
  [173 177 183]
  ...
  [  0   6  16]
  [  0   7  17]
  [  0  11  20]]

 [[158 168 174]
  [160 170 173]
  [164 171 173]
  ...
  [  0   3  14]
  [  0   5  15]
  [  0   8  17]]]"
9794,3743.png,143,30,551,572,face_with_mask,"[[[229 207 183]
  [229 207 183]
  [228 206 182]
  ...
  [235 223 209]
  [232 223 208]
  [232 223 208]]

 [[229 207 183]
  [229 207 183]
  [228 206 182]
  ...
  [235 223 209]
  [232 223 208]
  [232 223 208]]

 [[228 206 182]
  [229 207 183]
  [228 206 182]
  ...
  [235 223 209]
  [232 223 208]
  [232 223 208]]

 ...

 [[201 175 141]
  [201 175 140]
  [201 175 140]
  ...
  [232 224 201]
  [234 226 203]
  [234 226 203]]

 [[202 176 142]
  [201 175 140]
  [201 175 140]
  ...
  [233 225 202]
  [234 226 203]
  [234 226 203]]

 [[202 176 142]
  [201 175 140]
  [201 175 140]
  ...
  [234 226 203]
  [235 227 204]
  [234 226 203]]]"
9799,1910.jpg,70,115,306,420,face_with_mask,"[[[177 172 168]
  [177 172 168]
  [177 172 168]
  ...
  [253 253 253]
  [253 253 253]
  [253 253 253]]

 [[175 170 166]
  [176 171 167]
  [176 171 167]
  ...
  [252 252 252]
  [252 252 252]
  [252 252 252]]

 [[176 171 167]
  [176 171 167]
  [177 172 168]
  ...
  [251 251 251]
  [252 252 252]
  [252 252 252]]

 ...

 [[129 124 120]
  [125 120 114]
  [112 107 101]
  ...
  [ 56  46  36]
  [ 56  46  36]
  [ 56  46  36]]

 [[114 109 103]
  [108 103  97]
  [ 97  92  86]
  ...
  [ 56  46  36]
  [ 56  46  36]
  [ 56  46  36]]

 [[102  97  91]
  [ 94  89  83]
  [ 89  85  76]
  ...
  [ 56  46  36]
  [ 56  46  36]
  [ 56  46  36]]]"
9800,1910.jpg,355,168,533,370,face_with_mask,"[[[177 172 168]
  [177 172 168]
  [177 172 168]
  ...
  [253 253 253]
  [253 253 253]
  [253 253 253]]

 [[175 170 166]
  [176 171 167]
  [176 171 167]
  ...
  [252 252 252]
  [252 252 252]
  [252 252 252]]

 [[176 171 167]
  [176 171 167]
  [177 172 168]
  ...
  [251 251 251]
  [252 252 252]
  [252 252 252]]

 ...

 [[129 124 120]
  [125 120 114]
  [112 107 101]
  ...
  [ 56  46  36]
  [ 56  46  36]
  [ 56  46  36]]

 [[114 109 103]
  [108 103  97]
  [ 97  92  86]
  ...
  [ 56  46  36]
  [ 56  46  36]
  [ 56  46  36]]

 [[102  97  91]
  [ 94  89  83]
  [ 89  85  76]
  ...
  [ 56  46  36]
  [ 56  46  36]
  [ 56  46  36]]]"
9801,1910.jpg,278,59,393,205,face_with_mask,"[[[177 172 168]
  [177 172 168]
  [177 172 168]
  ...
  [253 253 253]
  [253 253 253]
  [253 253 253]]

 [[175 170 166]
  [176 171 167]
  [176 171 167]
  ...
  [252 252 252]
  [252 252 252]
  [252 252 252]]

 [[176 171 167]
  [176 171 167]
  [177 172 168]
  ...
  [251 251 251]
  [252 252 252]
  [252 252 252]]

 ...

 [[129 124 120]
  [125 120 114]
  [112 107 101]
  ...
  [ 56  46  36]
  [ 56  46  36]
  [ 56  46  36]]

 [[114 109 103]
  [108 103  97]
  [ 97  92  86]
  ...
  [ 56  46  36]
  [ 56  46  36]
  [ 56  46  36]]

 [[102  97  91]
  [ 94  89  83]
  [ 89  85  76]
  ...
  [ 56  46  36]
  [ 56  46  36]
  [ 56  46  36]]]"
9802,1910.jpg,474,0,632,176,face_with_mask,"[[[177 172 168]
  [177 172 168]
  [177 172 168]
  ...
  [253 253 253]
  [253 253 253]
  [253 253 253]]

 [[175 170 166]
  [176 171 167]
  [176 171 167]
  ...
  [252 252 252]
  [252 252 252]
  [252 252 252]]

 [[176 171 167]
  [176 171 167]
  [177 172 168]
  ...
  [251 251 251]
  [252 252 252]
  [252 252 252]]

 ...

 [[129 124 120]
  [125 120 114]
  [112 107 101]
  ...
  [ 56  46  36]
  [ 56  46  36]
  [ 56  46  36]]

 [[114 109 103]
  [108 103  97]
  [ 97  92  86]
  ...
  [ 56  46  36]
  [ 56  46  36]
  [ 56  46  36]]

 [[102  97  91]
  [ 94  89  83]
  [ 89  85  76]
  ...
  [ 56  46  36]
  [ 56  46  36]
  [ 56  46  36]]]"
9807,6083.jpg,315,16,546,327,face_no_mask,"[[[ 63  49  38]
  [ 63  49  38]
  [ 63  49  38]
  ...
  [ 69  59  47]
  [ 69  59  47]
  [ 69  59  49]]

 [[ 63  49  38]
  [ 63  49  38]
  [ 63  49  38]
  ...
  [ 67  57  45]
  [ 67  57  45]
  [ 67  57  47]]

 [[ 63  49  38]
  [ 63  49  38]
  [ 63  49  38]
  ...
  [ 70  58  46]
  [ 70  58  46]
  [ 68  58  46]]

 ...

 [[ 90  75  68]
  [ 90  75  68]
  [ 90  75  68]
  ...
  [ 99  75  65]
  [ 99  75  65]
  [ 98  76  65]]

 [[ 90  75  68]
  [ 90  75  68]
  [ 90  75  68]
  ...
  [101  74  65]
  [ 99  75  65]
  [ 99  75  65]]

 [[ 90  75  68]
  [ 90  75  68]
  [ 90  75  68]
  ...
  [101  74  65]
  [ 99  75  65]
  [ 99  75  65]]]"
9811,3881.png,38,5,482,555,face_with_mask,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[ 22  19  14]
  [ 18  14  10]
  [ 12   8   5]
  ...
  [ 12  12   9]
  [ 12  11  10]
  [ 12  12   9]]

 ...

 [[252 252 250]
  [253 253 251]
  [254 253 252]
  ...
  [158 178 196]
  [125 132 158]
  [ 93 101 127]]

 [[251 251 251]
  [252 253 250]
  [253 254 252]
  ...
  [173 198 217]
  [140 158 181]
  [101 118 144]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]"
9813,4304.png,306,7,685,408,face_with_mask,"[[[150 155 148]
  [149 154 147]
  [148 153 146]
  ...
  [ 70  68  82]
  [ 75  73  86]
  [ 73  71  82]]

 [[150 155 148]
  [149 154 147]
  [148 153 146]
  ...
  [ 74  72  86]
  [ 82  80  93]
  [ 78  76  87]]

 [[150 155 148]
  [149 154 147]
  [148 153 146]
  ...
  [ 77  75  89]
  [ 88  86  99]
  [ 86  84  95]]

 ...

 [[140 136 125]
  [142 138 127]
  [144 140 129]
  ...
  [ 18  19  39]
  [ 15  16  33]
  [ 13  15  28]]

 [[139 135 126]
  [141 137 127]
  [143 139 128]
  ...
  [ 20  21  41]
  [ 20  21  38]
  [ 16  19  31]]

 [[137 133 124]
  [140 136 126]
  [142 138 127]
  ...
  [ 19  20  40]
  [ 23  24  41]
  [ 20  22  34]]]"
9815,5242.jpg,1395,218,1956,730,face_with_mask,"[[[ 35  11   1]
  [ 35  11   1]
  [ 35  11   1]
  ...
  [138 132 108]
  [138 132 108]
  [136 130 106]]

 [[ 35  11   1]
  [ 35  11   1]
  [ 35  11   1]
  ...
  [138 132 108]
  [138 132 108]
  [137 131 107]]

 [[ 35  11   0]
  [ 35  11   0]
  [ 35  11   1]
  ...
  [138 132 108]
  [138 132 108]
  [139 133 109]]

 ...

 [[ 45  58  38]
  [ 45  58  38]
  [ 45  58  38]
  ...
  [ 10  10  10]
  [ 10  10  10]
  [ 10  10  10]]

 [[ 44  57  37]
  [ 45  58  38]
  [ 45  58  38]
  ...
  [ 10  10  10]
  [ 10  10  10]
  [ 10  10  10]]

 [[ 44  57  37]
  [ 44  57  37]
  [ 45  58  38]
  ...
  [ 10  10  10]
  [ 10  10  10]
  [ 10  10  10]]]"
9817,2489.png,294,255,339,311,face_with_mask,"[[[102 103 107]
  [102 103 107]
  [101 102 106]
  ...
  [ 71  71  73]
  [ 70  70  72]
  [ 69  69  71]]

 [[101 102 106]
  [101 102 106]
  [102 103 107]
  ...
  [ 69  69  71]
  [ 69  69  71]
  [ 68  68  70]]

 [[101 102 106]
  [100 101 105]
  [101 102 106]
  ...
  [ 68  68  70]
  [ 68  68  70]
  [ 69  69  71]]

 ...

 [[ 93  90  81]
  [ 93  90  81]
  [ 94  91  82]
  ...
  [  4   7  12]
  [  5   8  13]
  [  5   8  13]]

 [[ 93  90  81]
  [ 93  90  81]
  [ 96  93  84]
  ...
  [  3   6  11]
  [  5   8  13]
  [  5   8  13]]

 [[ 94  91  82]
  [ 94  91  82]
  [ 94  91  82]
  ...
  [  2   5  10]
  [  2   5  10]
  [  4   7  12]]]"
9819,2113.jpg,284,16,518,348,face_with_mask,"[[[170 170 170]
  [171 171 171]
  [172 172 172]
  ...
  [117 117 117]
  [117 117 117]
  [117 117 117]]

 [[171 171 171]
  [171 171 171]
  [172 172 172]
  ...
  [117 117 117]
  [117 117 117]
  [117 117 117]]

 [[171 171 171]
  [171 171 171]
  [172 172 172]
  ...
  [117 117 117]
  [117 117 117]
  [117 117 117]]

 ...

 [[138 137 133]
  [138 137 133]
  [138 137 133]
  ...
  [114 113 109]
  [114 113 109]
  [114 113 109]]

 [[138 137 133]
  [138 137 133]
  [138 137 133]
  ...
  [114 113 109]
  [114 113 109]
  [114 113 109]]

 [[138 137 133]
  [138 137 133]
  [138 137 133]
  ...
  [114 113 109]
  [114 113 109]
  [114 113 109]]]"
9821,4185.png,146,0,646,616,face_with_mask,"[[[ 51  46  52]
  [ 51  46  52]
  [ 51  46  52]
  ...
  [ 65  54  60]
  [ 65  52  59]
  [ 65  52  59]]

 [[ 51  46  52]
  [ 51  46  52]
  [ 51  46  52]
  ...
  [ 65  52  59]
  [ 66  52  59]
  [ 68  53  60]]

 [[ 51  46  52]
  [ 51  46  52]
  [ 51  46  52]
  ...
  [ 63  50  57]
  [ 66  51  58]
  [ 67  52  59]]

 ...

 [[206 123 177]
  [206 123 179]
  [203 121 177]
  ...
  [ 89  78  75]
  [ 91  80  76]
  [ 91  80  77]]

 [[211 126 182]
  [209 123 180]
  [203 119 175]
  ...
  [ 89  78  74]
  [ 90  79  75]
  [ 92  81  77]]

 [[214 128 185]
  [209 123 181]
  [200 116 174]
  ...
  [ 85  75  70]
  [ 87  78  73]
  [ 91  82  77]]]"
9824,6128.jpg,361,129,469,267,face_no_mask,"[[[36 36 24]
  [40 40 28]
  [56 54 42]
  ...
  [26 38 18]
  [29 41 19]
  [30 42 20]]

 [[35 33 20]
  [39 37 24]
  [53 51 38]
  ...
  [26 38 18]
  [29 41 19]
  [30 42 20]]

 [[37 34 15]
  [42 39 20]
  [56 53 34]
  ...
  [26 38 18]
  [29 41 19]
  [30 42 20]]

 ...

 [[52 73 94]
  [54 75 96]
  [56 78 99]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[48 70 91]
  [51 73 94]
  [53 75 96]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[45 67 88]
  [47 69 90]
  [50 72 93]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]]"
9825,6128.jpg,9,192,93,314,face_no_mask,"[[[36 36 24]
  [40 40 28]
  [56 54 42]
  ...
  [26 38 18]
  [29 41 19]
  [30 42 20]]

 [[35 33 20]
  [39 37 24]
  [53 51 38]
  ...
  [26 38 18]
  [29 41 19]
  [30 42 20]]

 [[37 34 15]
  [42 39 20]
  [56 53 34]
  ...
  [26 38 18]
  [29 41 19]
  [30 42 20]]

 ...

 [[52 73 94]
  [54 75 96]
  [56 78 99]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[48 70 91]
  [51 73 94]
  [53 75 96]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[45 67 88]
  [47 69 90]
  [50 72 93]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]]"
9830,3787.png,256,40,514,391,face_with_mask,"[[[204 217 243]
  [213 221 247]
  [217 224 245]
  ...
  [ 28  30  43]
  [ 28  30  43]
  [ 27  29  42]]

 [[194 216 243]
  [203 218 244]
  [210 220 244]
  ...
  [ 28  30  43]
  [ 28  30  43]
  [ 27  29  42]]

 [[181 216 245]
  [191 217 245]
  [199 218 245]
  ...
  [ 28  30  43]
  [ 28  30  43]
  [ 27  29  42]]

 ...

 [[ 35  38  54]
  [ 36  39  55]
  [ 36  39  55]
  ...
  [ 58  71  88]
  [ 57  70  87]
  [ 57  70  87]]

 [[ 37  40  58]
  [ 39  43  60]
  [ 39  42  60]
  ...
  [ 59  70  87]
  [ 59  69  87]
  [ 57  69  86]]

 [[ 38  43  62]
  [ 39  44  63]
  [ 38  43  63]
  ...
  [ 59  68  85]
  [ 58  67  84]
  [ 56  67  83]]]"
9833,4337.png,100,9,508,511,face_with_mask,"[[[124 110  97]
  [125 112  99]
  [127 113 100]
  ...
  [120  99  80]
  [118  97  79]
  [118  97  79]]

 [[125 111  98]
  [125 111  98]
  [127 113 100]
  ...
  [120  99  80]
  [117  96  78]
  [118  97  79]]

 [[129 115 102]
  [126 112  99]
  [124 110  97]
  ...
  [119  98  80]
  [120  99  80]
  [122 101  81]]

 ...

 [[193 185 174]
  [205 197 185]
  [197 189 177]
  ...
  [ 95  75  54]
  [ 84  65  45]
  [117  96  74]]

 [[201 193 181]
  [200 192 180]
  [189 181 169]
  ...
  [101  80  59]
  [ 86  66  45]
  [ 91  71  50]]

 [[190 182 170]
  [189 181 169]
  [188 180 168]
  ...
  [ 94  74  53]
  [ 85  65  45]
  [ 83  62  42]]]"
9837,4532.png,407,173,460,238,face_with_mask,"[[[ 95  98  89]
  [100  99  90]
  [107 100  91]
  ...
  [147 162 157]
  [171 183 174]
  [226 234 222]]

 [[ 93  97  90]
  [ 96  96  88]
  [102  97  90]
  ...
  [141 153 147]
  [169 178 168]
  [218 223 210]]

 [[ 93  97  88]
  [ 95  97  87]
  [ 99  97  89]
  ...
  [ 96 104  99]
  [169 173 165]
  [218 219 208]]

 ...

 [[139 105  95]
  [140 106  97]
  [142 109 101]
  ...
  [142 105  90]
  [143 106  92]
  [146 110  97]]

 [[137 104  94]
  [138 104  96]
  [139 104  98]
  ...
  [148 108  93]
  [144 104  92]
  [143 105  92]]

 [[137 104  95]
  [138 104  96]
  [138 103  97]
  ...
  [145 102  89]
  [142 100  88]
  [143 104  91]]]"
9838,4532.png,220,185,268,243,face_with_mask,"[[[ 95  98  89]
  [100  99  90]
  [107 100  91]
  ...
  [147 162 157]
  [171 183 174]
  [226 234 222]]

 [[ 93  97  90]
  [ 96  96  88]
  [102  97  90]
  ...
  [141 153 147]
  [169 178 168]
  [218 223 210]]

 [[ 93  97  88]
  [ 95  97  87]
  [ 99  97  89]
  ...
  [ 96 104  99]
  [169 173 165]
  [218 219 208]]

 ...

 [[139 105  95]
  [140 106  97]
  [142 109 101]
  ...
  [142 105  90]
  [143 106  92]
  [146 110  97]]

 [[137 104  94]
  [138 104  96]
  [139 104  98]
  ...
  [148 108  93]
  [144 104  92]
  [143 105  92]]

 [[137 104  95]
  [138 104  96]
  [138 103  97]
  ...
  [145 102  89]
  [142 100  88]
  [143 104  91]]]"
9839,4532.png,250,235,288,276,face_with_mask,"[[[ 95  98  89]
  [100  99  90]
  [107 100  91]
  ...
  [147 162 157]
  [171 183 174]
  [226 234 222]]

 [[ 93  97  90]
  [ 96  96  88]
  [102  97  90]
  ...
  [141 153 147]
  [169 178 168]
  [218 223 210]]

 [[ 93  97  88]
  [ 95  97  87]
  [ 99  97  89]
  ...
  [ 96 104  99]
  [169 173 165]
  [218 219 208]]

 ...

 [[139 105  95]
  [140 106  97]
  [142 109 101]
  ...
  [142 105  90]
  [143 106  92]
  [146 110  97]]

 [[137 104  94]
  [138 104  96]
  [139 104  98]
  ...
  [148 108  93]
  [144 104  92]
  [143 105  92]]

 [[137 104  95]
  [138 104  96]
  [138 103  97]
  ...
  [145 102  89]
  [142 100  88]
  [143 104  91]]]"
9840,4532.png,327,327,373,397,face_with_mask,"[[[ 95  98  89]
  [100  99  90]
  [107 100  91]
  ...
  [147 162 157]
  [171 183 174]
  [226 234 222]]

 [[ 93  97  90]
  [ 96  96  88]
  [102  97  90]
  ...
  [141 153 147]
  [169 178 168]
  [218 223 210]]

 [[ 93  97  88]
  [ 95  97  87]
  [ 99  97  89]
  ...
  [ 96 104  99]
  [169 173 165]
  [218 219 208]]

 ...

 [[139 105  95]
  [140 106  97]
  [142 109 101]
  ...
  [142 105  90]
  [143 106  92]
  [146 110  97]]

 [[137 104  94]
  [138 104  96]
  [139 104  98]
  ...
  [148 108  93]
  [144 104  92]
  [143 105  92]]

 [[137 104  95]
  [138 104  96]
  [138 103  97]
  ...
  [145 102  89]
  [142 100  88]
  [143 104  91]]]"
9847,3009.png,570,45,816,316,face_with_mask,"[[[ 57  57  57]
  [ 57  57  57]
  [ 57  57  57]
  ...
  [ 57  57  57]
  [ 57  57  57]
  [ 57  57  57]]

 [[205 165 103]
  [206 166 104]
  [206 166 104]
  ...
  [188 183 192]
  [189 183 193]
  [189 183 193]]

 [[202 162 101]
  [203 164 102]
  [204 164 103]
  ...
  [188 183 192]
  [189 183 193]
  [189 183 193]]

 ...

 [[177 103  68]
  [164  91  61]
  [171 102  76]
  ...
  [175 142 155]
  [174 142 155]
  [174 142 155]]

 [[182 106  72]
  [169  97  65]
  [169 103  74]
  ...
  [174 143 154]
  [175 143 154]
  [175 143 154]]

 [[168 100  68]
  [161  95  65]
  [162 102  73]
  ...
  [175 143 154]
  [176 144 154]
  [175 144 154]]]"
9849,2839.png,95,41,451,591,face_with_mask,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[ 33  35  34]
  [ 33  35  34]
  [ 35  36  36]
  ...
  [102 108  94]
  [101 107  93]
  [100 106  92]]

 [[ 31  32  31]
  [ 28  29  29]
  [ 40  40  40]
  ...
  [100 106  92]
  [101 107  93]
  [103 109  95]]

 ...

 [[  2  10  34]
  [  5  17  42]
  [  4  18  44]
  ...
  [ 66  37  67]
  [ 65  34  65]
  [ 57  26  57]]

 [[  5  10  33]
  [  2   9  32]
  [  3  16  40]
  ...
  [ 65  36  66]
  [ 66  37  67]
  [ 63  32  63]]

 [[ 15  15  36]
  [  0   4  26]
  [  7  17  40]
  ...
  [ 64  37  66]
  [ 68  39  69]
  [ 69  40  70]]]"
9851,3625.png,80,5,370,329,face_with_mask,"[[[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [ 82  64  56]
  [ 83  66  57]
  [ 83  66  57]]

 [[  0   0   0]
  [  7   0   0]
  [ 15   8   2]
  ...
  [ 83  63  55]
  [ 84  64  56]
  [ 84  64  56]]

 [[ 17  11   4]
  [ 28  21  15]
  [ 37  29  23]
  ...
  [ 84  61  53]
  [ 85  62  55]
  [ 85  62  55]]

 ...

 [[ 91 205 131]
  [ 93 207 133]
  [ 95 211 137]
  ...
  [ 43  60  84]
  [ 45  64  86]
  [ 48  66  88]]

 [[ 89 203 130]
  [ 87 202 129]
  [ 87 203 129]
  ...
  [ 48  66  89]
  [ 51  69  92]
  [ 51  69  92]]

 [[ 90 205 132]
  [ 89 205 132]
  [ 89 205 132]
  ...
  [ 52  70  93]
  [ 55  72  94]
  [ 55  72  95]]]"
